Rang;code_nip;Nom;UE 11 Informatique;UE 12 Conn. et comp. Géné;Moy S1;UE 21  INFO.;UE 22 Conn. et comp. gén.;Sport;Moy S2;Moy S1-S2;UE 31;UE32;UE33\{M3302,M3303};Moy S3;Moy S1-S2-S3;Voeux;Avis
;;;;;;;;;;;;;;;;Licence Information et communication Aix en Provence;5 Sans avis;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;Licence Information et communication Lille;5 Sans avis;;;;;;;;;;;;;;;;;
45;134562K;B S;12.43;12.300000000000001;12.369999999999999;11.539999999999999;11.66;0;11.6;11.984999999999999;10.710000000000001;14.02;12.01;12.33;12.1;Licence Pro MIAR  Nantes;1 Très favorable;;;;;;;;;;;;;;;;;
46;134562L;B T;11.8338653921569;13.778846153846199;12.68;10.20703125;12.4617857142857;0.20000000000000001;11.460000000000001;12.07;8.7639583333333295;14.5572916666667;11.94;11.69;11.94;Licence Info Miage Nantes;2 Favorable;Fav;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;Licence Info Miage Rennes;2 Favorable;;;;;;;;;;;;;;;;;
47;1345662M;B U;12.789999999999999;11.23;12.109999999999999;9.3599999999999994;12.73;0;10.93;11.52;10.279999999999999;14.4;13.26;12.44;11.83;Ecole des Mines Nantes;3 Assez Favorable;;;;;;;;;;;;;;;;;
48;1345662N;B V;12.210000000000001;12.91;12.51;11.640000000000001;11.77;0;11.699999999999999;12.105;9.9299999999999997;11.98;13.58;11.25;11.82;Licence Pro MIAR Alt. Nantes;1 Très favorable;;;;;;;;;;;;;;;;;
49;1345662O;B W;11.6507120098039;11.288461538461499;11.49;10.848046875;11.291369047619;0;11.050000000000001;11.27;10.8697916666667;14.15625;15.81;12.880000000000001;11.81;Licence Info Miage Nantes;2 Favorable;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;Licence Info Nantes;2 Favorable;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;Licence info (L2) Nantes;2 Favorable;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;Polytech’Nantes;3 Assez Favorable;;;;;;;;;;;;;;;;;
50;134562P;B X;12.191437254902;13.086538461538501;12.58;10.396484375;11.999107142857101;0.20000000000000001;11.34;11.960000000000001;10.0108333333333;12.559374999999999;13.380000000000001;11.52;11.81; UWS Ecosse;1 Très favorable;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;Licence Pro test logiciels Toulouse;1 Très favorable;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;Licence Pro Application Web Toulouse;1 Très favorable;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;ENSEIRB-MatMeca Bordeaux;3 Assez Favorable;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;Licence Pro Application Web Grenoble;1 Très favorable;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;Licence Pro test logiiels Grenoble;1 Très favorable;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;Licence Pro test logiciels Paris Descartes;1 Très favorable;;;;;;;;;;;;;;;;;
